movieId,tmdbId,overview,poster_path,genres,popularity
372,2788.0,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.",/qGDhodtpkpxkrFqokenGNJlzt6w.jpg,Drama|Romance|Comedy,1.2626
373,10427.0,"When a promised job for Texan Michael fails to materialize in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money, and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg,Crime|Drama|Thriller,4.1938
374,11011.0,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg,Comedy|Family,6.3423
375,49803.0,"Recently estranged from her husband, and mother of seven sons, Mag Singer stands poised to pursue a whole new way of life. But when one of her children is involved in an explosion while on duty in the Middle East, Mag must rexamine everything she cherishes.",/b0pcExU3UvqUoaRiYwrVEAYC2iL.jpg,Drama,2.0695
376,8987.0,"Gail and Tom Hartman are struggling to stay together and decide to take a white-water rafting holiday adventure in Montana for their son Roarke's 10th birthday, only to meet up with a pair of mysterious men whose desperation grows, turning their vacation into a nightmare.",/cvnEUdVXeuiE1qUXsmMzs8IrNl7.jpg,Adventure|Thriller|Drama,5.0163
377,1637.0,"Jack Traven, an LAPD cop on SWAT detail, and veteran SWAT officer Harry Temple thwart an extortionist-bomber's scheme for a $3 million ransom. As they corner the bomber, he flees and detonates a bomb vest, seemingly killing himself. Weeks later, Jack witnesses a mass transit city bus explode and nearby a pay phone rings. On the phone is that same bomber looking for vengeance and the money he's owed. He gives a personal challenge to Jack: a bomb is rigged on another city bus - if it slows down below 50 mph, it will explode - bad enough any day, but a nightmare in LA traffic. And that's just the beginning...",/oZjSlBPn2WAIS1n0wUNGJEk0el1.jpg,Action|Thriller,5.1796
378,15128.0,"In the midst of election season in New Mexico, political speechwriters Julia Mann and Kevin Vallick begin a romance, unaware they are working for candidates on opposite sides.",/bremBHwg2cAvFIGIRwlRtPMkgfL.jpg,Romance|Comedy,1.4651
379,8831.0,"In 2004, an officer for a security agency that regulates time travel must fend for his life against a shady politician who has a tie to his past.",/bgxP6ws8ErBiarnb4S93vv0lkf4.jpg,Thriller|Science Fiction|Action|Crime,2.4933
380,36955.0,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States.",/pweFTnzzTfGK68woSVkiTgjLzWm.jpg,Action|Thriller,5.2879
381,10449.0,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg,Drama|Romance,3.5978
382,10395.0,"An aging publisher becomes a demon wolf and, with this newfound youthful vigor, fights to keep his job.",/5TprU55U2zjAMCwr2jQra3zj1zu.jpg,Horror|Drama|Romance,5.4475
383,12160.0,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, Wyatt Earp is taught that nothing matters more than family and the law. Joined by his brothers and Doc Holliday, Earp wages war on the dreaded Clanton and McLaury gangs.",/51LItgyecu2KMAtIchYogEykCIu.jpg,Western|Drama|Action|Adventure,7.9806
384,40480.0,"CIA operative Nelson Crowe is tasked with a deadly assignment: infiltrate a highly secret industrial espionage firm. Once inside, he teams with Margaret Wells, a master spy and seductive manipulator, in a plot to overthrow the organization's sinister president, which leads them into a darkly mysterious web of intrigue -- and shocking murder!",/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg,Action|Crime|Romance|Thriller,4.5505
385,52038.0,"Alfie Byrne is a middle-aged bus conductor in Dublin in 1963. He would appear to live a life of quiet desperation: he's gay, but firmly closeted, and his sister is always trying to find him ""the right girl"". His passion is Oscar Wilde, his hobby is putting on amateur theatre productions in the local church hall. We follow him as he struggles with temptation, friendship, disapproval, and the conservative yet oddly lyrical world of Ireland in the early 1960s.",/zKHmxia0cdXMmNu5LUEwiJQJQoa.jpg,Comedy|Drama,2.2408
386,29444.0,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.,/3bq91jWCReRrqlPn81alSoxeXoP.jpg,Comedy|Drama,2.4834
387,26352.0,"A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick.",/v5XUfLrdoGfatObGXhqckYTNqFT.jpg,Comedy|Crime|Action,5.6136
388,39953.0,"Each of the three short films in this collection presents a young gay man at the threshold of adulthood. In ""Pool Days,"" Justin is a 17-year old Bethesda lad, hired as the evening life guard at a fitness center. In the course of the summer, he realizes and embraces that he's gay. In ""A Friend of Dorothy,"" Winston arrives from upstate for his freshman year at NYU. He has to figure out, with some help from Anne, a hometown friend, how to build a social life as a young gay man in the city. In ""The Disco Years,"" Tom looks back on 1978, the year in high school that he came out of the closet after one joyful and several painful encounters",/jXKecGbSp36C486myi1pbe6EKAI.jpg,Drama,4.2913
389,41580.0,"When Colonel Chabert returns from the war, he discovers that he has lost everything.",/Usaduh828gtYe6jw9DosnPJ7I9.jpg,Drama,2.5405
390,315.0,"A trio of thrill-seeking go-go dancers kidnap a young girl and attempt to seduce an old rancher and his two sons out of their small fortune, but their scheme doesn't play out as intended.",/2hIHFk52SZ9XsZB4U85RUq36BT4.jpg,Crime|Action|Thriller|Comedy,5.9889
391,22067.0,The story of a young man who must confront his own fears about love as well as his relationships with family and friends.,/y3ZZJFdTYd4SezXv1gjRv19Jy32.jpg,Crime|Drama|Romance,0.5876
392,18242.0,A boy born the size of a small doll is kidnapped by a genetic lab and must find a way back to his father in this inventive adventure filmed using stop motion animation techniques.,/98yogK8pBvjqpQ7mtohuaBMLUJv.jpg,Animation|Science Fiction|Adventure|Horror,0.2308
393,11667.0,Colonel Guile and various other martial arts heroes fight against the tyranny of dictator M. Bison and his cohorts.,/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg,Action|Adventure|Comedy|Thriller,5.247
394,32502.0,"Cosmo, an affectless mob bookie who lives in the basement of a retirement home, is promoted to hitman. He learns his new trade from Steve, a seasoned killer. He falls in love with a yoga teacher, Jasmine, and must figure out a way to leave the mob so they can be together.",/zfU3QJVqnY3wW1La9ptrOYGFdbP.jpg,Action|Comedy,4.3066
395,267188.0,"Jackie and Eugene are joined by a mystical wind tunnel which enables them to speak across a 500-mile desert. Believed by the Indians to be an omen of good luck, the wind inspires both characters to face their fears and follow their hearts.",/vvceS641s5Sh4ec660nhnMXHnh2.jpg,Drama|Mystery|Romance,1.3527
396,28732.0,"Three young men decide to plan a mock kidnapping, but everything goes wrong because a real bank robbery was already planned by two other guys.",/rYFexSIWUXNhuIdTIVcvZSEGe5G.jpg,Action|Adventure|Crime|Drama|Thriller,3.157
397,75555.0,"Richard, a college student who has decided to focus his attention on the study of fear, invites a group of friends up to his family's secluded mountain cabin for the weekend. Soon, a lifelike, wooden carving of a man begins stalking and killing them.",/qpb2TpcRWKxCDokeVHUAyfEL11P.jpg,Horror,4.482
398,42981.0,"Before computer graphics, special effects wizardry, and out-of-this world technology, the magic of animation flowed from the pencils of two of the greatest animators The Walt Disney Company ever produced -- Frank Thomas and Ollie Johnston. Frank and Ollie, the talent behind BAMBI, PINOCCHIO, LADY AND THE TRAMP, THE JUNGLE BOOK, and others, set the standard for such modern-day hits as THE LION KING. It was their creative genius that helped make Disney synonymous with brilliant animation, magnificent music, and emotional storytelling. Take a journey with these extraordinary artists as they share secrets, insights, and the inspiration behind some of the greatest animated movies the world has ever known!",/eUIELE2IkuWkAc3JzjYz6J2Lpx5.jpg,Documentary,0.7956
399,278939.0,"A runaway teenage girl and a drifter rob a bank, hit the road to elude the Texas Rangers and find love on the run.",/k9bCfnN4tfDJoGCmT8KVuvIjZWM.jpg,Romance|Adventure|Crime|Drama,2.4678
400,291731.0,"The young caretaker at the estate of a reclusive woman develops a dangerous obsession with her daughter, a sexy television star. Unexpected twists and turns.",/jJ8Abp6QYbk4P5ukkQVM3n5L896.jpg,Thriller|Drama,0.1717
401,226229.0,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.,/a7qJwMyIqXyTq6sz0rQhq6Wuxj6.jpg,Action|Thriller,1.9498
402,203119.0,"When the television ratings machines suddenly malfunction, public television suddenly, but mistakenly, soars to #1 in this humorous satire.",/kZW1DSY4w31ZNndhTQYVCVW0eL6.jpg,Comedy,1.4342
403,172923.0,"After being falsely accused of a murder, Marcos runs away to the small and quiet town of Cuevano. There he finds that the family matters are more complicated than his.",/hcmcOvuBovkME9JSRN6mtqZFOkv.jpg,Comedy|Drama|Crime,0.3432
404,316098.0,"Brother Minister reveals the mystery surrounding the assassination of Malcolm X at the Audubon Ballroom in New York City on February 21, 1965. It probes the innocence of two of the ...",,Documentary,1.0522
405,8011.0,"Starts off in the 15th century, with Connor McLeod training with another immortal swordsman, the Japanese sorcerer Nakano. When an evil immortal named Kane kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",/9OwpKEb4kR3s3tgfJUMX7yficcm.jpg,Fantasy|Action|Adventure,4.0079
406,171857.0,"In Providence's Italian neighborhood, Federal Hill, five young are immersed in drugs, crime and violence. Everything changes when one of the guys in the band know love.",/qChLfULhgAhWHG9LbcBIv80r32i.jpg,Crime|Drama,2.7685
407,2654.0,An insurance investigator visits a small town while looking into the strange disappearance of a popular horror novelist. He soon finds that the impact of the author’s books is far more than inspirational.,/msh4tEUzbnEqlHcFOUH4O0Zti8r.jpg,Horror|Mystery,6.0229
408,18069.0,"This film chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg,Drama|Romance|Western,3.6378
409,19092.0,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",/q7CCx8aj8uME1fBa4KzTMdeWxXu.jpg,Crime|Drama|Thriller,3.0884
410,2758.0,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg,Comedy|Family|Fantasy,10.0377
411,38129.0,"Stand up comedy by Martin Lawrence, filmed in the Majestic Theater in New York City. Martin Lawrence talks about everything from racism, to relationships, to his childhood.",/iN9whwQExgckFNuuegFksrZYufL.jpg,Comedy|Documentary,2.3044
412,10436.0,"In 19th century New York high society, a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg,Drama|Romance,4.6293
